"SYMBOL","Date","1Day","1Week","1Month","3Months","6Months","1Year","2Years","Day1Prior","Day2Prior","Day3Prior","Week1Prior","Week2Prior","Week3Prior","Month1Prior","Month2Prior","Month3Prior","Month4Prior","Month5Prior","Month6Prior","Month7Prior","Year1Prior","Year2Prior"
"SYK",2022-04-07,-0.00257546490929042,-0.0313600727190091,-0.111388857326819,-0.254289285308488,-0.212021361208953,0.0784380562814833,NA,0.00732516882225004,0.00621189024390242,0.0190274025472788,0.0105637845906533,0.0298385209454715,0.0259967358358592,0.102329659318637,0.0793475594800097,0.0276739841195701,0.0393245158242796,-0.0144824754581764,0.0210371630766851,-0.0170507427124829,0.102697961911126,0.664544193670407
"TASK",2022-01-24,-0.0317674890165597,0.0814464346062859,-0.0959783710713079,0.0219668807029401,-0.31564717810071,-0.402500844880027,-0.542075025346401,0.0277874261896492,0.0277874261896492,0.0277874261896492,-0.272972972972973,-0.373889123994922,-0.456266078647556,-0.427105517909003,-0.36921765082072,-0.488681527561776,-0.592087124345189,-0.456665442526625,-0.0311067452521283,-0.147262247838617,NA,NA
"HSKA",2021-10-26,-0.0163461538461539,-0.0626748251748252,-0.234222027972028,-0.329807692307692,-0.455244755244755,-0.681555944055944,NA,0.0348258706467662,-0.000262169011622836,-0.000262169011622836,-0.0844337735094037,-0.107017406915932,-0.105306377820357,-0.112490302560124,-0.133858267716535,-0.0837004405286343,0.0414675224179526,0.154680797375725,0.273091475628756,0.389108129439621,0.995987088894705,2.09230977159076
"LSPD",2021-09-30,0.0181478792906772,-0.0398216322721145,0.0130664730892875,-0.582598776314425,-0.684019496007467,-0.817691589754226,-0.854505859172457,-0.0236914042725523,-0.142844444444444,-0.18528218992903,-0.221145303287295,-0.220200549894873,-0.222526808030315,-0.132667745997482,0.12744066409447,0.112354366132195,0.369160868947891,0.422061642825542,0.497360248447205,0.574881593989874,2.01155527795128,NA
"GENI",2021-08-09,-0.00764192139737994,-0.0458515283842795,0.21561135371179,-0.0180131004366813,-0.670305676855895,-0.793668122270742,-0.650109170305677,0.0194769059543685,0.0194769059543685,0.0194769059543685,0.0770135214579658,0.137888198757764,0.209240924092409,-0.0357894736842105,-0.0556701030927834,-0.0166398282340311,-0.0676844783715012,0.0663562281722934,-0.104156479217604,0.172855313700384,NA,NA
"OTLY",2021-07-15,-0.0102669404517453,-0.0225872689938399,-0.133983572895277,-0.264373716632444,-0.603696098562628,-0.81570841889117,-0.892710472279261,-0.0516066212268743,-0.0780880265026029,-0.131132917038359,-0.168941979522184,-0.167521367521367,-0.214832728738412,-0.299784327821711,NA,NA,NA,NA,NA,NA,NA,NA
"DNMR",2021-05-24,-0.0142653352353781,0.054683785068949,0.125534950071327,-0.285782215882073,-0.349500713266762,-0.810746552543985,-0.853542558250119,-0.0423497267759563,-0.0423497267759563,-0.0423497267759563,0.181460674157303,0.266104756170981,-0.110029623360135,-0.118238993710692,-0.445411392405063,-0.496769562096195,-0.466108149276466,-0.0505643340857787,0.817631806395851,0.92054794520548,NA,NA
"PRCH",2021-04-12,0.0161579892280072,-0.191502094554159,-0.165170556552962,0.140035906642729,-0.0442848593656493,-0.66786355475763,-0.9245960502693,-0.00535714285714285,-0.00535714285714285,-0.00535714285714285,-0.0516458569807038,-0.00653983353151007,-0.0767955801104973,-0.13419689119171,-0.265817223198594,0.247014925373134,0.364081632653061,0.657738095238095,0.591428571428572,0.597514340344168,0.679396984924623,NA
"ABAT",2021-03-11,-0.0203030303030304,-0.145454545454545,-0.318181818181818,0.0545454545454545,-0.363636363636364,-0.577272727272727,-0.463636363636364,0.0784313725490196,-0.0717299578059071,0.02803738317757,0.083743842364532,-0.153846153846154,-0.333333333333333,-0.437340153452685,0.864406779661017,9.12269938650307,12.6929460580913,14.4205607476636,22.9130434782609,21.6027397260274,40.25,10
"LODE",2021-03-11,-0.00238095238095233,0.166666666666667,0.107142857142857,-0.0071428571428572,-0.228571428571429,-0.571428571428572,-0.928571428571429,0.0243902439024392,-0.070796460176991,0.0421836228287841,-0.0389016018306636,-0.220779220779221,-0.0769230769230768,0.891891891891892,2.68421052631579,2.88888888888889,3.15841584158416,2.75,2.65217391304348,4.38461538461538,7.75,3.94117647058824
"LDOS",2021-02-17,-0.00427435387673949,-0.143141153081511,-0.0966202783300199,-0.0198807157057654,-0.0776341948310138,-0.116898608349901,-0.012027833001988,0.00249128051818635,-0.0214959634276822,-0.0214959634276822,-0.0353821075846199,0.0194568301580866,-0.0529090566748259,-0.015655577299413,-0.00178606866441761,0.0546178844742635,0.228627259404006,0.174959121700537,0.147223172539628,0.162736939435969,-0.131485798152465,0.717309662000683
"MGNI",2021-01-11,0.0766823161189359,0.176056338028169,1.25508607198748,0.571987480438185,0.236697965571205,-0.354851330203443,-0.586463223787167,0.0191387559808613,0.0191387559808613,0.0191387559808613,-0.074248460702644,-0.176546391752577,-0.0191864927091328,0.316168898043254,1.64322647362978,1.80570801317234,3.5,2.38992042440318,3.11594202898551,2.59493670886076,1.46005774783446,5.3424317617866
"AVY",2020-11-11,-0.0274067890929327,-0.028658875904285,-0.00751252086811341,0.141485809682805,0.427031163049527,0.481844741235392,0.246939343350028,0.00714585960487587,-0.00374220374220388,0.0237128818628497,0.0586156111929306,0.12303726271385,0.0646522994890024,0.173742651861528,0.267054468535167,0.288056625750381,0.317086578103527,0.344053851907255,0.499530614373631,0.433300099700897,0.155998713412673,0.727884615384615
"NOVA",2020-09-30,-0.00986517592897076,-0.0466951660637949,-0.208812890496547,0.375534363696153,0.342321604735284,0.0831963170009864,-0.273923051627754,0.129223913850724,0.135125046659201,0.146681749622926,0.174584781769023,0.159801678108314,0.288559322033898,0.282040472175379,0.215913634546181,0.729806598407281,0.949358974358974,1.63746747614918,2.1030612244898,0.543654822335025,1.98137254901961,NA
"GFL",2020-08-19,0.0514786418400875,0.00876232201533407,0.217962760131435,0.311062431544359,0.58105147864184,0.805038335158817,0.577217962760131,-0.0548654244306418,-0.132541567695962,-0.138679245283019,-0.0937965260545904,-0.183728207420653,-0.141110065851364,-0.0697911360163014,0.00219538968166864,0.0678362573099415,0.210875331564987,0.175032175032175,NA,NA,NA,NA
"PBH",2020-07-01,-0.0195174844131201,-0.0176199512062889,0.00813228517213329,-0.0452697207915425,-0.0520466251016536,0.431553266467878,0.615071835185687,-0.0178381256656017,0.00709800709800704,0.000271149674620336,-0.00939849624060154,-0.0947239263803681,-0.127277028625503,-0.106563332526035,-0.0789013732833957,-0.0312499999999999,-0.0410709643878346,-0.090483234714004,-0.0891358024691358,-0.0317585301837271,0.146364201367309,-0.0368146214099216
"FSCT",2020-05-14,-0.0123787219805955,-0.320508531281365,-0.248578119772499,-0.0297758447641352,NA,NA,NA,-0.0089522546419098,-0.02,-0.0685571829230291,-0.0717391304347827,-0.0588790931989925,-0.0702954898911352,-0.0671036204744069,-0.0401412973667309,-0.0936931473620375,-0.111474435196195,-0.14575593026579,-0.108293556085919,0.141275295914471,-0.141091954022988,-0.017422748191979
"ALGN",2020-04-13,0.023045444755546,0.0591751023045445,0.082166702562998,0.471516261038122,0.807828989877235,2.20713978031445,1.24483092827913,-0.0386665976499819,-0.0386665976499819,-0.0386665976499819,0.0508090981102183,0.0322365495775901,0.348533255881499,-0.0518684909128037,-0.319632194013994,-0.354264455338827,-0.301961963466887,-0.296301909669597,-0.094711186936388,0.0354016836706249,-0.36631636413266,-0.29038667278007
"AMCR",2020-03-11,-0.160953800298063,-0.199701937406855,0.146050670640835,0.292101341281669,0.408345752608048,0.530551415797317,0.479880774962742,-0.108897742363878,-0.100536193029491,-0.143039591315453,-0.181707317073171,-0.171604938271605,-0.205917159763314,-0.251950947603122,-0.226066897347174,-0.242663656884876,-0.168525402726146,-0.148477157360406,-0.193509615384615,-0.167493796526055,-0.202140309155767,-0.186666666666667
"DBX",2020-02-10,0.00377765785213169,0,-0.12790070156503,0.180787911494873,0.0750134916351862,0.303291958985429,0.367512142471667,0.023756906077348,0.023756906077348,0.023756906077348,0.0958013010053224,0.0932153392330385,0.0283018867924529,0.0398428731762066,0.106268656716418,-0.020095187731359,-0.0379023883696781,-0.0762711864406778,0.017014270032931,-0.290853425181783,-0.271046420141621,NA
"LHCG",2020-01-16,0.015644643106579,0.0312892862131582,0.104274339991619,-0.0628579410532197,0.288797318061182,0.471015504958793,-0.0821343763095406,0.0107299167019625,0.00923380559667303,-0.00181260457334071,0.00505405025972202,0.0493220960058631,0.0521751910640799,0.0975852817171332,0.103847043404518,0.228696473011242,0.21041508157917,0.1930672443963,0.16085616993676,0.253545788828576,0.360380047505938,1.20752389762566
"PLUG",2019-12-23,0.0506756756756756,0.0405405405405406,0.368243243243243,0.121621621621622,0.881756756756757,11.0574324324324,8.75675675675676,0.00680272108843538,0.00680272108843538,0.00680272108843538,-0.0662460567823344,-0.0133333333333333,-0.221052631578947,-0.124260355029586,-0.0295081967213114,0.088235294117647,0.402843601895735,0.315555555555556,0.416267942583732,0.184,1.90196078431373,0.223140495867769
"CTAS",2019-11-14,-0.0125095531153212,-0.0220827802582358,0.00945255621254171,0.1456095893166,-0.118177064478501,0.387031897349262,0.724226700454527,0.0161448540832176,0.00197485087860716,-0.00480365077458864,-0.0100740622760212,-0.0252881674900023,-0.0384079832907867,-0.0281078967943706,0.0616192672303357,-0.00952191235059755,0.00578525770693425,0.127482993197279,0.170590451078256,0.225585407936899,0.477622585438336,0.775278491859469
"HRC",2019-10-30,0.00828276991235673,-0.00587498796109024,0.0325532119811229,0.0429548300105943,0.10652027352403,-0.105942405855726,0.491861697004719,0.0254814814814815,0.0329287703939515,0.0354008775428799,0.0446725022638092,0.0255827736072699,0.0261909468274362,-0.0133041908201084,-0.0357540861812779,-0.0382549092256391,-0.0089720339791925,0.0798751950078002,0.0442522377552046,-0.0136791108577942,0.250963855421687,0.296416531402173
"MPWR",2019-10-10,0.0080773005208726,0.0415943232429983,0.204499131878916,0.289801464482524,0.232128028987695,1.32392239752397,2.47376764550464,0.0138527475891627,-0.0337709700948213,-0.0816637781629116,-0.0969391233212898,-0.142644489029836,-0.121435203607906,-0.101654686016547,-0.0792382011538195,-0.0415310035453296,0.0803294731691404,0.0891227493217134,-0.0743484033261129,0.00181501928457997,0.255163918893311,0.253382533825338
"PINC",2019-09-26,-0.0272660280029478,-0.0692704495210022,0.130434782608696,0.28629329403095,-0.00405305821665436,0.0700073691967575,0.330508474576271,-0.0237410071942446,-0.115384615384615,-0.133184286170552,-0.174825174825175,-0.14168247944339,-0.147077309868008,-0.128731942215088,-0.246947835738069,-0.232466063348416,-0.18863976083707,-0.105766062602965,-0.119117169750081,-0.179316601149078,-0.329379787496911,-0.075298126064736
"CHD",2019-09-09,-0.0279409657544061,-0.0170511534603813,0.0309499928356498,-0.0428428141567561,-0.0330992978936811,0.26350480011463,0.176816162774036,-0.0298860161245481,-0.0298860161245481,-0.0298860161245481,-0.0769739452453378,-0.0697147427352705,-0.0759962928637627,-0.03698081964951,-0.0166267436945187,-0.03698081964951,0.00779783393501814,0.00258583536848164,0.114856230031949,0.158340248962656,0.270988890912402,0.544710048694113
"PEN",2019-08-01,-0.0339073952684584,-0.108813539121626,-0.132650020856921,-0.0459448185447828,0.0614981228770633,0.322388415469877,0.586496633096955,0.00125298329355613,-0.0650732631344365,-0.0725654913230905,-0.0760378812906068,-0.0511704172792039,-0.027244797403049,0.0268004650309,0.175963559915908,0.270421682186388,0.176045973789334,0.185098870056497,0.153254071885094,0.448636049723757,0.158109040717736,1.07685643564356
"MTD",2019-07-25,-0.0196919107603581,-0.037802903829615,-0.186978297161936,-0.128762584104821,0.0511458491425103,0.091111448373552,0.868189406586736,-0.0264599775908985,-0.0337647101954027,-0.0342249908391353,-0.0461783439490447,-0.0742210825810532,-0.0937245687431946,-0.0516012954300109,0.0848769243434591,0.0729086098107062,0.125186776906547,0.14596286795078,0.305506480640634,0.402810304449649,0.29067432787581,0.315826260609086
"AXON",2019-06-20,0.0012293402540637,-0.0863270045075809,-0.0995765605791558,-0.106133041934162,-0.0394754814915995,0.230979374402404,1.14246687610982,0.0473533619456364,0.108570563294973,0.0739328150212702,0.0295317114329911,0.0770928350742974,0.0758265980896399,0.0791568396226414,0.223838181210297,0.406532180595581,0.307321428571428,0.458657103008567,0.769639835629683,0.569009858551222,0.0695398100803505,1.84090027163368
"VRNT",2019-05-27,NA,-0.026566757493188,-0.0820844686648501,-0.0848092643051771,-0.156675749318801,-0.189032697547684,0.566076294277929,NA,NA,NA,-0.0764762826718295,-0.0616393442622951,-0.1,-0.0770719122863592,-0.0463178940353216,0.0564784053156147,0.192997082117549,0.338008415147265,0.273131672597865,0.286870503597122,0.275401069518717,0.360266159695818
"AOS",2019-05-20,0.031052764453421,0.0176723049734916,0.0477152234284272,0.0749810653875284,0.149709669275435,-0.00908861398636707,0.649835900025246,-0.0134495641344956,-0.0134495641344956,-0.0134495641344956,-0.100590372388738,-0.166105263157895,-0.224853228962818,-0.231172360248447,-0.178215767634855,-0.164522252689306,-0.091096833409821,0.039087093389297,-0.0439295196717355,-0.0357838364167478,-0.309208231600977,-0.173758865248227
"KRNT",2019-05-15,-0.00320056899004267,-0.0327169274537696,0.00960170697012801,-0.0081792318634424,0.211237553342817,0.0394736842105263,2.22475106685633,0.0807071483474251,0.0708301599390708,0.0873936581593195,0.125700560448359,0.0192098586444364,-0.0266528210453444,0.0236621769202767,0.225272331154684,0.253678109674543,0.416624685138539,0.578002244668911,0.255357142857143,0.411646586345381,0.699093655589124,0.269525959367946
"PETQ",2019-05-01,0.00242033077853983,0.127067365873336,0.0580879386849537,0.372327551432029,0.00806776926179908,0.153691004437273,0.718434852763211,-0.0975609756097561,-0.186412865113226,-0.218720453829184,-0.200838168923275,-0.179410791128765,-0.204939063502245,-0.192508143322476,-0.162216965190943,-0.185075608152531,0.0562420110779719,-0.205448717948718,-0.216993051168667,-0.316703417861081,0.153023255813953,NA
"AJRD",2019-04-10,0.0192307692307692,-0.0259784075573549,0.163967611336032,0.401484480431849,0.455802968960864,0.322199730094467,0.610661268556005,-0.0191925876902713,-0.0332681017612524,-0.0376623376623377,-0.0285152409046215,-0.0554493307839388,-0.0463320463320463,-0.0175671196552867,-0.175979983319433,-0.103177004538578,-0.0702634880803011,-0.133079847908745,0.0597068287450841,-0.0345276872964169,0.169692186266772,0.512244897959184
"DXCM",2019-03-25,-0.0251450676982592,-0.0718891038039974,-0.0425531914893617,0.215344938749194,0.25177304964539,0.90361057382334,1.86686009026435,-0.0384376937383757,-0.0384376937383757,-0.0384376937383757,-0.151067323481117,-0.138811771238201,-0.123233465234596,-0.0935125657510228,-0.138811771238201,0.149314560948499,-0.00160926939169619,-0.0102105934907467,-0.126934984520124,-0.117747440273037,0.803488372093023,0.501452081316554
"IRBT",2019-03-12,0.00846910792063234,-0.0213744152282627,0.0316986610743668,-0.273108565897725,-0.484836263913534,-0.675834812066462,-0.0173415066946282,0.00821338537854766,0.0145662847790507,0.0145662847790507,-0.0415893630179345,0.0258149925533676,0.0287942909302133,0.190169914562734,0.434289680703378,0.35586176727909,0.352312390924956,0.368281646617371,0.148175588071865,0.412394622920939,0.764337555144443,1.16256759113902
"CVNA",2019-03-04,0.140480152127407,0.239362966484431,0.473734252436415,0.375802234371286,0.929165676253862,0.902781079153791,5.84882338958878,-0.0355341586428243,-0.0355341586428243,-0.0355341586428243,0.0930111717329176,0.19009900990099,0.315509693558474,0.192460317460317,0.393507784034448,0.0955729166666667,-0.0919490610835312,-0.219045851123074,-0.350169910410874,-0.102985074626866,1.24612920448478,NA
"DOX",2019-01-24,0.00280448717948719,0.0106169871794872,0.0278445512820513,-0.0188301282051283,0.171073717948718,0.365384615384615,0.332732371794872,0.00422450211225107,-0.0857142857142857,-0.0907103825136611,-0.0777757251062258,-0.0748702742772424,-0.0334946757018392,-0.0217519106407995,-0.141530524505589,-0.104734576757532,-0.153180661577608,-0.148122866894198,-0.185511502692119,-0.15959595959596,-0.199101556232954,-0.0319953461314718
"XPO",2018-12-17,-0.0295381310418905,-0.0510204081632653,0.126745435016112,-0.0778732545649838,0.029001074113856,0.52094522019334,1.22878625134264,0.044307347167695,0.044307347167695,0.044307347167695,-0.182616330114135,-0.302360434619708,-0.274074074074074,-0.298153034300792,-0.438310708898944,-0.52572592969944,-0.47072200113701,-0.472371776707282,-0.52789046653144,-0.511926605504587,-0.305483028720627,0.185232336091661
"DOL.TO",2018-11-01,-0.00161203653949496,-0.00940354648038693,-0.0736163353036003,-0.0655561526061257,0.0725416442772704,0.189145620634068,0.219774314884471,0.0411188811188811,-0.0140397350993378,-0.0332467532467533,-0.0444159178433891,-0.0392359318533816,-0.00241222192441714,-0.0372478013450594,-0.231150588721339,-0.193499458288191,-0.247624823125126,-0.26018684158219,-0.23099173553719,-0.257085828343313,-0.207410562180579,0.12959028831563
"MRCY",2018-10-18,-0.0115089514066496,-0.0311167945439045,0.0596760443307757,0.0247229326513213,0.433290707587383,0.530903665814152,0.664535379369139,-0.0204592901878914,-0.0887550980772966,-0.0673822301729279,-0.0638467677573822,-0.147064170150882,-0.148302777273552,-0.168821966341896,-0.0627247303236117,0.140495867768595,0.260612573885008,0.322435174746336,0.0431302801244999,0.0350761085373925,-0.0860927152317881,0.946080464537536
"WMK",2018-09-06,-0.00255623721881376,-0.0155930470347648,-0.0656952965235174,0.0232617586912066,0.0140593047034766,-0.0769427402862985,0.131134969325153,0.016103896103896,-0.0366904703275056,-0.0467836257309942,-0.0423500611995105,-0.085981308411215,-0.0607442977190877,-0.0872608492767149,-0.176074136478517,-0.172938689217759,-0.0701212265272166,0.0476700589180502,0.202212661339889,0.20184331797235,0.0278507619548081,-0.149565217391304
"MAXR",2018-08-08,0.0726701570680628,0.0410471204188482,-0.0850261780104713,-0.561256544502618,-0.832251308900524,-0.779895287958115,-0.306178010471204,-0.0476665337056243,-0.172873722501299,-0.172873722501299,-0.199362843729041,-0.304645405562837,-0.303428154631656,-0.310767898383372,-0.24493991144845,-0.235633103889867,-0.155763790664781,-0.235265855221012,-0.354816916632888,-0.387820512820513,-0.323366869774692,-0.454597372929754
"TWOU",2018-07-23,-0.0294488369428211,-0.135556319468317,-0.0599289561132118,-0.272373094992552,-0.353386043313854,-0.573163744700355,-0.485046407700241,0.00785310081995603,0.00785310081995603,0.00785310081995603,-0.0631239935587763,-0.0109927470534905,0.027794134966435,-0.00376712328767121,-0.0172297297297297,0.0876121635094716,0.0239352340725096,0.103286978508217,0.180121703853955,0.384359137055838,0.743656343656344,1.52883222254419
"MOMO",2018-06-28,-0.0207914151576124,-0.00503018108651907,-0.0570087189805499,0.034540576794098,-0.451374916163649,-0.181421864520456,-0.601945003353454,0.0361362056984016,-0.0203679369250986,-0.077922077922078,-0.127049180327869,-0.17533185840708,-0.100452488687783,-0.00996015936254982,0.2425,0.18804780876494,0.34384858044164,0.401315789473684,0.768683274021352,0.851024208566108,0.169870537465673,3.26
"HTA",2018-06-11,0.0177347843611448,0.0266021765417171,0.0769850866586054,0.113260781942765,0.139056831922612,0.144296654574768,0.0991535671100363,-0.0056112224448898,-0.0056112224448898,-0.0056112224448898,-0.0391169635941132,0.000806776926179894,0.00812677773262898,-0.0457692307692308,-0.00120772946859908,-0.0461361014994234,-0.0530534351145038,-0.0908757786735068,-0.18868541530412,-0.193170731707317,-0.210626789691378,-0.209116990755499
"USCR",2018-05-21,0.0105355575065846,0.0307287093942054,0.0755048287971905,-0.0930640913081651,-0.372958735733099,-0.11747146619842,-0.673924495171203,0.0178731009830206,0.0178731009830206,0.0178731009830206,-0.0306382978723404,-0.0777327935222672,-0.0256629597946963,-0.0404380791912384,-0.0539867109634551,-0.247688243064729,-0.278200253485425,-0.294736842105263,-0.258945998698764,-0.28048010107391,-0.165567765567766,-0.0760869565217391
"KTOS",2018-05-16,0.00548947849954259,0.00457456541628552,0.0548947849954254,0.162854528819762,0.372369624885636,0.880146386093321,0.43092406221409,-0.0275800711743773,-0.0445804195804196,-0.0412280701754386,0.0148560817084494,0.101814516129032,0.00367309458218541,0.000915750915750896,0.177801724137931,-0.110659072416599,-0.00545950864422207,-0.00545950864422207,0.0715686274509804,-0.136650868878357,0.125643666323378,1.56572769953052
"GLOB",2018-04-05,-0.0122026887280249,-0.0655635987590486,-0.0486039296794209,0.165253360910031,0.16028955532575,0.542916235780765,0.50258531540848,0.00352843503528439,-0.00983002252713489,-0.0318382058470163,-0.0618936748156771,-0.0664220892064105,-0.0899680030114813,-0.0709069946195234,0.0773172905525846,0.0645090268604139,0.237522395700026,0.299032778076303,0.177831912302071,0.304289182627462,0.396591565569035,0.490903484427999
"O",2018-02-08,0.0281690140845072,0.0362173038229376,0.074446680080483,0.126473124461052,0.228801379706812,0.544121874101753,0.818338603046853,-0.0279407655769768,-0.0502320502320503,-0.05075034106412,-0.0781664016958135,-0.12279374684821,-0.0947176684881603,-0.119686234817814,-0.137580565195836,-0.144998771196854,-0.147512864493997,-0.184481950304735,-0.146467124631992,-0.114081996434938,-0.177930056710775,-0.0823001846478501
"BLDP",2018-01-29,-0.0995024875621889,-0.18407960199005,-0.0696517412935322,-0.18407960199005,-0.26865671641791,-0.119402985074627,1.49253731343284,0.335548172757475,0.335548172757475,0.335548172757475,0.0281329923273656,-0.0405727923627687,-0.0147058823529413,-0.08843537414966,-0.157232704402516,-0.196,-0.141025641025641,0.26813880126183,0.372013651877133,0.395833333333333,1.09375,2.02255639097744
"MATW",2018-01-15,NA,0.022117962466488,0.00826630920464711,-0.0301608579088472,0.174262734584451,-0.148346738159071,-0.238605898123324,NA,NA,NA,-0.0365138013475331,-0.0209805653710248,-0.0346254355400698,-0.0390201604162151,-0.101722391084093,-0.156422454804948,-0.129589632829374,-0.139724432369494,-0.191648431801605,-0.192972874567632,-0.309501557632399,0.0916030534351145
"ECHO",2017-12-25,NA,-0.024390243902439,0.029616724738676,-0.0348432055749129,0.0505226480836237,-0.331010452961672,-0.297560975609756,NA,NA,NA,0.026978417266187,0.0251346499102334,0.0419708029197081,0.139720558882236,0.246724890829694,0.551630434782609,1.06884057971014,1.06137184115523,0.475452196382429,0.539083557951482,0.121807465618861,0.368648130393097
"AVAV",2017-11-09,0.0101546272790216,-0.0129240710823908,0.284560350796215,0.110316178167551,0.406877452111701,1.36372028617586,0.425801984768059,-0.0351814740592295,-0.102712776972458,-0.144183290539206,-0.155360623781676,-0.16108422071636,-0.144352290679305,-0.207716218687146,-0.110449599671525,0.131036282954842,0.0906116284923232,0.414164490861619,0.455492106147128,0.580809923385626,0.635094339622641,0.870090634441087
"TR",2017-10-19,0.00137315482320641,-0.01956745623069,0,-0.00446275317542049,-0.161688980432544,-0.136628904909029,0.0164778578784758,0.00691323885240233,-0.0148799458911059,-0.0267290344136318,-0.0306156405990017,-0.0495921696574225,-0.0411454904542462,-0.0347912524850895,0.00935550935550934,-0.023138832997988,0.0474649406688242,0.0192442267319804,-0.0373430270984799,-0.0322259136212625,0.0717439293598234,0.245404018811458
"EVI",2017-10-04,-0.00810234541577816,-0.0353944562899786,0.0754797441364605,0.536886993603412,0.681876332622601,0.71727078891258,0.409808102345416,-0.0738546603475514,-0.140710883107365,-0.137550570062523,-0.254845884969813,-0.190262430939227,-0.151284835323923,-0.293461886110274,-0.140710883107365,-0.00635593220338992,0.0258092738407699,0.0620471014492754,0.0886722376973074,0.163194444444444,1.72041763341067,5.56862745098039
"DORM",2017-08-17,-0.0130639526051952,-0.0284065015950174,0.0322041622360627,-0.00288622208719425,0.138538660185326,0.191250189883032,0.11696794774419,0.00350609756097567,-0.0453886310904872,-0.127963968737581,-0.110645771413132,-0.101542241026341,-0.158291778544943,-0.135862431084274,-0.16713056680162,-0.19719512195122,-0.166075500380035,-0.175166019295828,-0.0921252241070198,-0.0363050797833407,0.0604059278350515,0.278997474256849
"GNTX",2017-07-17,-0.00903070439494272,-0.0927152317880794,-0.0662251655629139,0.078868151715834,0.243829018663456,0.291992775436484,0.310656231186033,0.00423216444981864,0.00423216444981864,0.00423216444981864,-0.00598444045481756,-0.0154119739181981,0.00666666666666663,0.0348909657320871,0.00362537764350445,-0.0673778775968557,-0.138932089165371,-0.0858558062740783,-0.0977729494839761,-0.0530216647662486,0.183048433048433,0.186428571428571
"RLGT",2017-06-12,0.0115163147792706,0,0.0287907869481767,-0.0345489443378118,-0.126679462571977,-0.201535508637236,0.293666026871401,0.042,0.042,0.042,-0.150081566068515,-0.127303182579564,-0.115449915110356,-0.14168039538715,-0.042279411764706,0.042,0.0991561181434599,0.378306878306878,0.353246753246753,0.518950437317784,0.555223880597015,-0.255714285714286
"WIX",2017-04-20,0.0246734397677792,0.178519593613933,0.0732946298984034,0.10522496371553,-0.0116110304789552,0.233671988388969,0.781567489114659,-0.0114777618364419,-0.0233876683203401,-0.0613079019073569,-0.0813333333333333,-0.0969855832241152,0.0463173880030374,0.0268256333830106,0.0790916209866876,0.289055191768008,0.583908045977012,0.352306182531894,0.537946428571429,0.521307131817178,1.87802840434419,2.33494675701839
"PTC",2017-03-27,0.00190041809198026,-0.00684150513112884,0.0239452679589511,0.119156214367161,0.0684150513112885,0.497339414671228,0.711136450019004,0.013092029264536,0.013092029264536,0.013092029264536,-0.0542774982027319,-0.0564819795589027,-0.0425764192139739,-0.0450090744101634,-0.00378644452858771,0.128458074201158,0.0568387226350673,0.122200895713372,0.203017832647462,0.236372180451128,0.639252336448598,0.459639389736477
"CECO",2017-02-14,0.0212765957446807,0.0286771507863089,-0.0462534690101758,-0.173913043478261,-0.350601295097132,-0.608695652173913,-0.344125809435708,-0.0287511230907458,-0.114660114660115,-0.114660114660115,-0.146129541864139,-0.15546875,-0.104391052195526,-0.192077727952167,-0.222861250898634,-0.1352,0.0454545454545455,0.0484966052376334,0.0256166982922202,0.242528735632184,0.795681063122924,-0.201034737620103
"ULTI",2016-12-14,-0.0195316657796701,-0.0166577967003725,0.0704630122405534,0.037466737626397,0.101809473124002,0.147578499201703,0.334167110164981,-0.0305438035290475,0.00127890866460625,-0.0131302521008403,-0.0402002349696072,-0.0831015468696628,-0.101386896221903,-0.0158181437251204,-0.081577789725793,-0.0888813460699219,-0.117591809899502,-0.129003847401845,-0.0836381370397464,-0.0216089560010414,-0.0372495772915919,0.324078641392432
"BURL",2016-11-07,0.00469418749137083,0.0415573657324312,0.214966174237194,0.144691426204611,0.389203368769847,0.343089879884026,1.36531823829905,0.0460716348931255,0.0460716348931255,0.0460716348931255,-0.0334934614358152,-0.0360660101144529,-0.0620305620305619,-0.110087234303968,-0.130805232209288,-0.0381142098273571,0.0697090533156109,0.133667240569729,0.276074700493305,0.315952034883721,0.556630131098216,0.71148393194707
"ACM",2016-08-17,0.0169437340153452,0.00671355498721219,-0.126918158567775,0.178388746803069,0.215153452685422,-0.0274936061381074,0.0294117647058824,-0.0440097799511002,-0.0891089108910892,-0.0745562130177514,-0.0802705086739193,-0.0893740902474527,-0.116134501271546,-0.0756501182033097,-0.00666878374087003,0.0159142578759338,0.0458040789033768,0.0142671854734112,0.226185809486476,0.272061813745425,0.0952380952380953,-0.137103448275862
"SABR",2016-04-14,-0.0124902419984387,-0.022248243559719,0.00624512099921937,0.00234192037470721,-0.0831381733021078,-0.252927400468384,-0.277127244340359,0.0110497237569061,0.0138504155124654,0.0126482213438735,-0.013477088948787,-0.003112840466926,0.0474243663123467,0.0440097799511003,0.117801047120419,0.161904761904762,-0.0165067178502879,0.0478527607361964,-0.0149942329873126,0.0126482213438735,0.134130146082337,NA
